yardline_100,ydstogo,decision,prob
90,21,punt,1
90,22,punt,1
90,23,go_for_it,0.3333333333333333
90,23,punt,0.6666666666666666
90,24,go_for_it,0.25
90,24,punt,0.75
90,25,go_for_it,0.14285714285714285
90,25,punt,0.8571428571428571
90,26,go_for_it,1
90,30,go_for_it,1
90,31,punt,1
91,2,go_for_it,0.14285714285714285
91,2,punt,0.8571428571428571
91,3,punt,1
91,4,go_for_it,0.14285714285714285
91,4,punt,0.8571428571428571
91,5,punt,1
91,6,go_for_it,0.1111111111111111
91,6,punt,0.8888888888888888
91,7,punt,1
91,8,punt,1
91,9,punt,1
91,10,go_for_it,0.09090909090909091
91,10,punt,0.9090909090909091
91,11,punt,1
91,12,punt,1
91,13,punt,1
91,14,go_for_it,0.25
91,14,punt,0.75
91,15,go_for_it,0.14285714285714285
91,15,punt,0.8571428571428571
91,16,punt,1
91,17,punt,1
91,18,punt,1
91,19,go_for_it,0.25
91,19,punt,0.75
91,20,punt,1
91,21,go_for_it,0.09090909090909091
91,21,punt,0.9090909090909091
91,22,punt,1
91,23,punt,1
91,24,punt,1
91,25,punt,1
91,26,go_for_it,0.3333333333333333
91,26,punt,0.6666666666666666
91,27,punt,1
91,28,punt,1
91,29,punt,1
91,34,punt,1
91,36,punt,1
91,39,punt,1
92,3,go_for_it,0.1111111111111111
92,3,punt,0.8888888888888888
92,4,punt,1
92,5,go_for_it,0.16666666666666666
92,5,punt,0.8333333333333334
92,6,punt,1
92,7,go_for_it,0.16666666666666666
92,7,punt,0.8333333333333334
92,8,punt,1
92,9,punt,1
92,10,go_for_it,0.07692307692307693
92,10,punt,0.9230769230769231
92,11,go_for_it,0.16666666666666666
92,11,punt,0.8333333333333334
92,12,go_for_it,0.16666666666666666
92,12,punt,0.8333333333333334
92,13,punt,1
92,14,punt,1
92,15,punt,1
92,16,go_for_it,0.5
92,16,punt,0.5
92,17,punt,1
92,18,go_for_it,0.14285714285714285
92,18,punt,0.8571428571428571
92,19,go_for_it,0.25
92,19,punt,0.75
92,20,punt,1
92,21,punt,1
92,22,punt,1
92,24,go_for_it,0.25
92,24,punt,0.75
92,25,go_for_it,0.3333333333333333
92,25,punt,0.6666666666666666
92,27,punt,1
92,28,punt,1
93,4,go_for_it,0.2222222222222222
93,4,punt,0.7777777777777778
93,5,punt,1
93,6,punt,1
93,7,punt,1
93,8,punt,1
93,9,punt,1
93,10,go_for_it,0.09090909090909091
93,10,punt,0.9090909090909091
93,11,punt,1
93,12,punt,1
93,13,punt,1
93,14,punt,1
93,15,punt,1
93,16,go_for_it,0.2
93,16,punt,0.8
93,17,punt,1
93,18,punt,1
93,19,punt,1
93,20,punt,1
93,21,punt,1
93,23,go_for_it,0.2222222222222222
93,23,punt,0.7777777777777778
93,25,punt,1
93,27,punt,1
93,28,go_for_it,0.16666666666666666
93,28,punt,0.8333333333333334
93,29,punt,1
93,34,punt,1
94,5,go_for_it,0.14285714285714285
94,5,punt,0.8571428571428571
94,6,go_for_it,0.08333333333333333
94,6,punt,0.9166666666666666
94,7,go_for_it,0.09090909090909091
94,7,punt,0.9090909090909091
94,8,punt,1
94,9,punt,1
94,10,go_for_it,0.1
94,10,punt,0.9
94,11,go_for_it,0.2
94,11,punt,0.8
94,12,punt,1
94,13,punt,1
94,14,punt,1
94,15,go_for_it,0.2
94,15,punt,0.8
94,16,go_for_it,0.2
94,16,punt,0.8
94,17,punt,1
94,18,punt,1
94,19,punt,1
94,20,punt,1
94,21,punt,1
94,23,punt,1
94,24,punt,1
94,26,punt,1
94,27,punt,1
94,28,punt,1
94,29,go_for_it,0.2
94,29,punt,0.8
94,31,punt,1
94,33,punt,1
95,6,punt,1
95,7,punt,1
95,8,go_for_it,0.09090909090909091
95,8,punt,0.9090909090909091
95,9,go_for_it,0.14285714285714285
95,9,punt,0.8571428571428571
95,10,go_for_it,0.1111111111111111
95,10,punt,0.8888888888888888
95,11,punt,1
95,12,punt,1
95,13,punt,1
95,14,punt,1
95,15,punt,1
95,16,go_for_it,0.3333333333333333
95,16,punt,0.6666666666666666
95,17,punt,1
95,18,punt,1
95,20,punt,1
95,21,punt,1
95,22,punt,1
95,23,punt,1
95,24,punt,1
95,25,punt,1
95,26,punt,1
95,28,punt,1
95,30,go_for_it,0.2
95,30,punt,0.8
95,31,punt,1
95,35,punt,1
96,7,go_for_it,0.125
96,7,punt,0.875
96,8,go_for_it,0.09090909090909091
96,8,punt,0.9090909090909091
96,9,go_for_it,0.125
96,9,punt,0.875
96,10,go_for_it,0.16666666666666666
96,10,punt,0.8333333333333334
96,11,punt,1
96,12,punt,1
96,13,punt,1
96,14,punt,1
96,15,punt,1
96,16,go_for_it,0.25
96,16,punt,0.75
96,17,go_for_it,0.25
96,17,punt,0.75
96,18,punt,1
96,19,go_for_it,0.25
96,19,punt,0.75
96,20,go_for_it,0.25
96,20,punt,0.75
96,22,punt,1
96,24,punt,1
96,26,punt,1
96,28,go_for_it,0.3333333333333333
96,28,punt,0.6666666666666666
96,29,go_for_it,1
97,8,go_for_it,0.2
97,8,punt,0.8
97,9,go_for_it,0.1
97,9,punt,0.9
97,10,go_for_it,0.14285714285714285
97,10,punt,0.8571428571428571
97,11,punt,1
97,12,punt,1
97,13,punt,1
97,14,go_for_it,0.5
97,14,punt,0.5
97,15,punt,1
97,16,punt,1
97,17,punt,1
97,18,punt,1
97,19,punt,1
97,21,go_for_it,1
97,22,punt,1
97,27,punt,1
97,30,punt,1
97,32,go_for_it,0.5
97,32,punt,0.5
97,35,punt,1
97,42,punt,1
98,9,punt,1
98,10,go_for_it,0.09090909090909091
98,10,punt,0.9090909090909091
98,11,punt,1
98,12,go_for_it,0.3333333333333333
98,12,punt,0.6666666666666666
98,13,punt,1
98,14,go_for_it,0.16666666666666666
98,14,punt,0.8333333333333334
98,15,punt,1
98,16,punt,1
98,17,punt,1
98,18,punt,1
98,19,punt,1
98,20,punt,1
98,21,punt,1
98,23,punt,1
98,25,punt,1
98,26,punt,1
98,28,go_for_it,0.5
98,28,punt,0.5
98,29,punt,1
98,30,punt,1
98,40,punt,1
99,10,punt,1
99,11,punt,1
99,12,punt,1
99,13,go_for_it,0.3333333333333333
99,13,punt,0.6666666666666666
99,15,punt,1
99,17,punt,1
99,18,go_for_it,0.3333333333333333
99,18,punt,0.6666666666666666
99,19,go_for_it,0.25
99,19,punt,0.75
99,20,punt,1
99,22,punt,1
99,23,punt,1
99,24,punt,1
99,29,punt,1
99,34,go_for_it,0.3333333333333333
99,34,punt,0.6666666666666666
